mfcc_mean_0,mfcc_std_0,mfcc_max_0,mfcc_min_0,mfcc_mean_1,mfcc_std_1,mfcc_max_1,mfcc_min_1,mfcc_mean_2,mfcc_std_2,mfcc_max_2,mfcc_min_2,mfcc_mean_3,mfcc_std_3,mfcc_max_3,mfcc_min_3,mfcc_mean_4,mfcc_std_4,mfcc_max_4,mfcc_min_4,mfcc_mean_5,mfcc_std_5,mfcc_max_5,mfcc_min_5,mfcc_mean_6,mfcc_std_6,mfcc_max_6,mfcc_min_6,mfcc_mean_7,mfcc_std_7,mfcc_max_7,mfcc_min_7,mfcc_mean_8,mfcc_std_8,mfcc_max_8,mfcc_min_8,mfcc_mean_9,mfcc_std_9,mfcc_max_9,mfcc_min_9,mfcc_mean_10,mfcc_std_10,mfcc_max_10,mfcc_min_10,mfcc_mean_11,mfcc_std_11,mfcc_max_11,mfcc_min_11,mfcc_mean_12,mfcc_std_12,mfcc_max_12,mfcc_min_12,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,chroma_mean_0,chroma_std_0,chroma_mean_1,chroma_std_1,chroma_mean_2,chroma_std_2,chroma_mean_3,chroma_std_3,chroma_mean_4,chroma_std_4,chroma_mean_5,chroma_std_5,chroma_mean_6,chroma_std_6,chroma_mean_7,chroma_std_7,chroma_mean_8,chroma_std_8,chroma_mean_9,chroma_std_9,chroma_mean_10,chroma_std_10,chroma_mean_11,chroma_std_11,zcr_mean,zcr_std,rms_energy_mean,rms_energy_std,rms_energy_max,duration,sample_rate,max_amplitude,mean_amplitude,speaker,audio_name,augmentation,audio_path,file_id
-414.0692,118.58057,-247.56541,-659.5355,83.426796,49.53575,173.6626,-19.287327,-4.29024,26.108734,60.7042,-83.757454,52.539093,35.6888,138.64015,-1.3506589,-17.597368,24.608704,26.994484,-70.36952,16.088942,21.331678,75.99518,-16.62999,-17.421986,21.88054,33.036743,-68.20686,-13.360881,15.522617,31.273382,-55.982872,-12.16244,11.86928,7.954937,-46.18721,2.383254,11.908744,29.67712,-26.071854,-3.646295,8.479032,18.758411,-27.506351,-8.312748,9.752096,17.86976,-38.543686,1.8915397,9.66924,36.848343,-21.562496,1699.803278662494,1236.6509575637147,3355.840047200521,2083.9578935987342,1634.8466523095751,692.4158839869878,0.2562847,0.3537977,0.19293405,0.2710151,0.18735574,0.27842602,0.19707488,0.28498045,0.21297824,0.30607262,0.23894241,0.3051688,0.37820473,0.40258163,0.38842386,0.38092712,0.3463425,0.3746181,0.29302976,0.35627258,0.22546148,0.29796112,0.24707204,0.33687818,0.08032000506365741,0.10011927808822468,0.030582331,0.023596998,0.08227567,5.0,22050,0.23223877,0.024844406,unknown,unknown_11_84-121550-0034.flac,speed_0.9,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0034.flac,111
-411.03336,120.04371,-251.75331,-679.4634,88.85766,49.189426,181.84119,-12.486478,-6.452582,24.737322,59.587807,-86.253365,55.11125,35.53152,137.77179,0.0,-22.940945,25.399084,22.576591,-76.06852,17.429186,21.360308,77.89315,-22.272717,-18.426662,21.526089,33.51291,-67.167984,-14.10234,15.698813,29.431633,-52.481144,-14.086353,13.023305,10.972043,-47.914726,2.408922,12.3903475,28.160242,-26.507689,-3.926088,7.631804,16.102264,-24.729324,-8.871838,9.235513,14.691301,-35.51133,1.541398,9.382682,37.091347,-19.389385,1707.9055939324385,1171.8048448164834,3408.837890625,1975.9098879929932,1668.7158531122936,657.0583640649606,0.22159207,0.3231777,0.17285112,0.2637695,0.18141145,0.2766198,0.15917642,0.25257584,0.18265821,0.28697073,0.22378005,0.29073337,0.3760961,0.39132637,0.40205234,0.3808016,0.32165045,0.33098269,0.29957902,0.36142665,0.2259945,0.2954602,0.21713632,0.31316844,0.07984893176020408,0.08708449444210675,0.029182283,0.020425485,0.07423016,4.545442176870749,22050,0.21392822,0.023840355,unknown,unknown_11_84-121550-0034.flac,speed_1.1,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0034.flac,111
-412.54962,111.245705,-265.0277,-656.86414,95.24645,50.18586,186.07558,0.0,-12.541508,27.355558,60.78557,-89.61087,58.62783,36.37295,153.17578,0.0,-14.649484,27.250036,34.52366,-70.539795,13.901996,20.918541,77.575035,-29.100979,-2.0488071,14.437518,34.373642,-33.208664,-16.059435,15.567892,13.586914,-59.966473,-13.884034,12.844416,14.15428,-51.8515,-9.31083,12.828746,16.586983,-43.072014,4.1988835,10.575247,35.65959,-21.48766,-12.101678,10.569216,8.675664,-37.218,0.35372946,7.9665647,31.153103,-20.960854,1504.8627227300074,1011.0460608767409,3020.928955078125,1718.832058020597,1491.4719803903718,596.8569459594408,0.182737,0.2665648,0.1759674,0.2450858,0.20752838,0.28934848,0.23912638,0.29513842,0.37751967,0.38600367,0.4199623,0.39042974,0.36193144,0.3497341,0.34610832,0.38959458,0.265375,0.3162864,0.23763607,0.31608462,0.25010318,0.3481803,0.21118532,0.29050517,0.07158971715856481,0.08331422524779905,0.028867474,0.021515181,0.08279768,5.0,22050,0.25204468,0.023264933,unknown,unknown_11_84-121550-0034.flac,pitch_shift_down,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0034.flac,111
-403.47397,122.86365,-233.22159,-679.60956,79.60827,48.886208,178.0931,-39.30845,2.9287338,25.240253,56.905422,-79.51718,43.665375,33.80317,120.67533,-15.709929,-24.943302,23.009392,20.075119,-74.15096,14.086593,16.88176,57.363415,-20.068676,-28.082823,25.041761,26.703333,-85.142136,-9.320959,17.983433,49.42942,-52.397236,-9.395094,14.104132,17.267115,-52.30582,7.315683,11.415163,49.059704,-15.244053,-13.771211,11.899574,10.5888405,-46.38542,-0.5162046,8.74565,29.379974,-19.282398,-7.4944434,9.455548,23.137981,-27.338129,1879.1146665173333,1272.3322384502428,3811.8754069010415,2098.986687116701,1840.891303529537,714.723425784164,0.20308924,0.29145125,0.2425513,0.3595607,0.18766202,0.28016397,0.16666508,0.26297542,0.16470659,0.26540187,0.17998229,0.27291176,0.21577865,0.3022598,0.35004658,0.37317628,0.4144568,0.40995404,0.33702087,0.34517527,0.3252363,0.3880042,0.24609032,0.32023153,0.08738651982060185,0.0986667977275063,0.02860504,0.018813455,0.069930606,5.0,22050,0.20477295,0.022853209,unknown,unknown_11_84-121550-0034.flac,pitch_shift_up,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0034.flac,111
-408.10257,121.09868,-232.13882,-671.56354,90.02114,50.300636,173.94669,-27.209085,-6.824207,28.070692,62.891483,-87.56512,53.558952,34.937046,133.77245,-3.9557967,-19.779062,26.440153,34.024567,-80.24803,18.040031,21.39448,81.29579,-16.1358,-16.073914,21.750183,33.44934,-67.93001,-13.367305,16.273504,32.293865,-57.09178,-13.066072,12.908254,11.502621,-44.864582,2.4337323,12.794833,29.088669,-29.471346,-4.003742,8.397849,17.591959,-25.192059,-7.8261333,9.6963825,15.570175,-37.567978,1.4524792,9.986066,34.86107,-19.546753,1614.7906132083315,1235.7860828335674,3154.5145670572915,2005.763682775078,1551.8681514460511,647.7155128023882,0.23340933,0.34018168,0.18465883,0.2716662,0.17849095,0.2705919,0.18676382,0.27232683,0.20662123,0.2900238,0.25302857,0.30358705,0.39259282,0.3999434,0.38496515,0.3628556,0.3340744,0.3559244,0.30311367,0.37270802,0.2374093,0.32425413,0.23483199,0.33195594,0.07828549985532407,0.0919266072576239,0.035149332,0.024812859,0.0903039,5.0,22050,0.2078247,0.028338406,unknown,unknown_11_84-121550-0034.flac,volume_0.8,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0034.flac,111
-327.24225,87.37192,-183.37256,-602.7348,104.43061,47.157967,180.84515,-19.466515,-15.205259,29.238916,63.63643,-100.950165,38.456463,29.186804,110.40341,-10.78524,-26.093266,23.601124,30.526554,-77.22557,12.491769,19.80379,65.249405,-34.014866,-18.716177,17.358624,17.986336,-61.87569,-18.622477,15.913623,23.184818,-51.908318,-17.36449,13.024559,15.187549,-59.707222,-0.6971383,10.623039,24.969297,-28.296173,-3.1261377,11.191018,26.228167,-30.926296,-10.42609,9.577903,23.070042,-31.005003,0.1576805,8.900472,26.328226,-21.761051,1589.7300610710465,1138.2397296411696,2957.276407877604,1832.6848282305234,1529.2514247543193,514.5717742840685,0.32821062,0.33767617,0.34153995,0.36434534,0.29153788,0.35133094,0.21277052,0.30158764,0.17124632,0.27291837,0.21065055,0.33610052,0.19335231,0.29902914,0.18695651,0.27989992,0.17755297,0.27157274,0.21070547,0.28024074,0.3023779,0.36870763,0.29488465,0.3335618,0.08199055989583333,0.09796437855098827,0.065761335,0.041075714,0.17448331,5.0,22050,0.3520813,0.052058753,unknown,unknown_12_84-121550-0035.flac,original,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0035.flac,112
-264.99408,48.67933,-154.02284,-400.4317,58.319267,36.378345,124.46688,-44.39631,9.243252,21.755842,53.15358,-66.21916,15.566363,22.73697,81.31273,-29.271584,-8.216282,15.414793,25.994751,-49.1289,-2.315083,15.662116,40.80455,-46.136482,-11.08648,12.465511,19.13254,-41.944515,-18.99868,13.480781,16.548418,-49.304146,-13.044226,10.597123,6.680808,-44.253395,-4.74192,9.503558,23.407825,-30.848251,-3.9406793,9.4586735,23.246147,-30.916412,-7.973687,7.442911,11.636753,-25.615257,-3.0529819,7.2282276,17.395584,-20.283348,2646.4579433148547,1305.2026414609127,5345.2687581380205,2054.4334004657485,2655.1662126521037,446.8730118115597,0.37656105,0.34555185,0.3918474,0.3740072,0.33842567,0.37132847,0.2573765,0.32870442,0.2176029,0.31482676,0.25180677,0.3592696,0.22975166,0.32090962,0.22217292,0.304854,0.214437,0.30105007,0.2526564,0.31083325,0.33980104,0.378447,0.33781302,0.34455398,0.1399264865451389,0.148322542222828,0.06603424,0.040748548,0.17442921,5.0,22050,0.35284424,0.052367028,unknown,unknown_12_84-121550-0035.flac,noise_low,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0035.flac,112
-200.79129,28.09376,-124.147484,-280.95792,34.545372,24.609997,86.38643,-30.81149,12.207912,14.059208,38.98893,-37.869114,7.9376383,14.333827,50.531807,-25.66962,-3.7087972,9.570747,16.951633,-32.209995,-5.238543,10.8575115,18.867683,-45.335472,-9.443084,9.890554,10.928942,-38.610428,-13.276283,10.454857,9.141283,-37.20363,-9.804336,8.671436,8.035118,-32.816456,-5.5870976,7.3914056,20.492535,-25.433708,-4.7102814,7.3800416,15.302288,-28.468658,-6.380509,6.0219603,12.050723,-18.738121,-4.119491,5.473871,11.5530615,-16.457695,3627.3331698150473,1039.5416186688858,7767.106119791667,1114.3601531894362,3215.9549815937094,262.6618295092332,0.41834506,0.35687712,0.44078523,0.38205346,0.3806182,0.37656164,0.30088794,0.3536038,0.24951571,0.33363414,0.26455292,0.35500407,0.25633028,0.3386922,0.24499138,0.31717524,0.2412122,0.31703717,0.27126873,0.31896985,0.358403,0.37456295,0.37265146,0.35722166,0.17985478153935186,0.15204772244942702,0.06741588,0.03951128,0.17487468,5.0,22050,0.36984253,0.053749684,unknown,unknown_12_84-121550-0035.flac,noise_high,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0035.flac,112
-349.49704,79.89058,-210.92157,-633.20636,102.747345,46.22338,180.85612,-17.387299,-17.646215,27.637978,50.36729,-95.065926,37.724716,29.939077,109.18532,-9.604831,-31.75964,20.962795,23.627424,-83.052124,11.749946,19.504473,65.910645,-30.950304,-20.982988,17.87382,14.251537,-59.306274,-19.854773,15.032097,20.886734,-53.054813,-19.703365,13.479456,17.854557,-54.67112,-1.6543229,10.8580885,24.435009,-30.585775,-3.7633579,11.549084,23.79779,-32.982628,-12.329687,9.754321,20.954544,-33.546997,-0.77249,8.455472,19.527267,-25.44239,1656.798442051026,1085.4208893567816,3173.6551920572915,1837.8940126171867,1597.9491290727715,531.2127640749238,0.3539062,0.3324079,0.38352305,0.3768083,0.3193964,0.3640252,0.19857512,0.26902816,0.15510185,0.26666224,0.18068993,0.3235351,0.15839233,0.27050486,0.13974485,0.24032567,0.14014168,0.2388503,0.18477532,0.26413128,0.29049826,0.3520109,0.31708294,0.34970075,0.08754249855324074,0.10290532011662613,0.044853553,0.026060551,0.11623901,5.0,22050,0.2731018,0.036053322,unknown,unknown_12_84-121550-0035.flac,speed_0.9,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0035.flac,112
-347.04202,78.06691,-215.16624,-625.9137,105.1482,45.058556,177.00652,-19.792126,-15.516393,26.753475,51.250065,-87.30742,37.037205,28.373976,103.64699,-11.257357,-29.487213,20.60914,20.653385,-76.71576,10.94305,18.777515,69.46886,-32.542736,-21.07949,17.356092,11.2984495,-59.824318,-20.199877,15.011482,21.732723,-50.877937,-18.785156,13.117943,13.692967,-53.82231,-1.2401742,10.099308,23.667593,-30.583588,-2.9682403,10.715516,24.034962,-31.708738,-11.713989,8.821627,17.646866,-30.889347,-0.2188946,8.265972,19.673273,-23.149178,1622.1604696806548,1029.3710123616654,3124.51171875,1809.5203289410288,1608.6685577277947,515.7462988718781,0.32942793,0.3282987,0.36268643,0.37097567,0.3122331,0.361297,0.202034,0.27261284,0.1451029,0.23394094,0.20356096,0.33734202,0.19135639,0.3075775,0.18411052,0.28561097,0.18274155,0.29052863,0.20521086,0.28022537,0.30414984,0.35902432,0.31468147,0.3459175,0.08089524872448979,0.0938049797594497,0.043937415,0.026149215,0.11541538,4.545442176870749,22050,0.26538086,0.035090867,unknown,unknown_12_84-121550-0035.flac,speed_1.1,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0035.flac,112
-355.2387,75.666245,-225.8431,-617.65393,113.18101,44.658005,173.45082,0.0,-18.604115,27.632177,47.696205,-89.36387,43.239517,29.117828,121.8069,-9.855761,-22.887163,21.322113,24.26801,-77.27016,7.1525836,17.535814,65.15207,-36.048496,-5.5352345,15.817252,38.8352,-46.334377,-20.511389,11.672086,10.885439,-49.98979,-18.494255,13.86359,10.718624,-49.33718,-14.171113,11.726189,20.67458,-45.620953,3.4827516,11.312929,37.618843,-33.299477,-12.845106,10.334127,11.7050705,-40.135536,-4.4723663,7.8542275,16.40658,-21.423756,1463.3756446207815,934.1281886837727,2816.612752278646,1622.7093763502437,1446.953611168732,473.7957184966312,0.34574056,0.35280102,0.2568845,0.32179987,0.18190153,0.26707777,0.20424776,0.32438534,0.20444538,0.32227072,0.18986377,0.26819918,0.19796862,0.29630956,0.19203752,0.2657032,0.2806826,0.33031136,0.33733743,0.36600384,0.3535136,0.33039385,0.3877911,0.3661138,0.07779495804398148,0.08722867195136762,0.043299522,0.027402235,0.12294966,5.0,22050,0.29013062,0.0342736,unknown,unknown_12_84-121550-0035.flac,pitch_shift_down,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0035.flac,112
-338.2422,79.5849,-193.27425,-610.0515,93.03881,44.964764,163.89458,-42.26696,-8.829632,28.23966,56.592453,-84.79254,25.55162,26.786324,87.15903,-22.837711,-29.153862,20.247698,21.173363,-69.02257,6.6085076,17.945677,48.462814,-30.651546,-31.002592,16.319286,2.9732742,-75.79321,-16.76259,17.341671,35.879112,-51.590775,-12.485271,12.215407,17.53429,-44.58447,4.656712,11.564409,35.39354,-20.756878,-12.592278,10.801819,12.393873,-37.383766,-4.3735857,8.620713,20.066021,-27.252266,-4.8732176,8.743247,19.800793,-29.418087,1822.4052770958763,1158.5598285318008,3484.241739908854,1999.6957224855926,1793.3965586806514,556.1429648629677,0.22503884,0.27878594,0.30959293,0.3617586,0.29829773,0.3183396,0.36745694,0.3626356,0.36233622,0.36903122,0.26686138,0.34668988,0.16983305,0.2466296,0.18056382,0.30128795,0.20009881,0.32390794,0.17707404,0.28497246,0.1683613,0.26227403,0.17715397,0.28309223,0.09357593677662036,0.10687642213916437,0.046233613,0.030403186,0.15386276,5.0,22050,0.36465454,0.036480088,unknown,unknown_12_84-121550-0035.flac,pitch_shift_up,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0035.flac,112
-349.16913,87.37111,-205.30649,-624.66315,104.429085,47.157913,180.85117,-19.453194,-15.203428,29.23958,63.675117,-100.94423,38.454735,29.186825,110.40172,-10.813505,-26.09474,23.598705,30.39309,-77.22524,12.4933605,19.804764,65.24597,-34.041733,-18.716232,17.358515,18.020382,-61.891006,-18.619389,15.913392,23.206038,-51.902172,-17.36491,13.028564,15.2125435,-59.711494,-0.69466627,10.619632,24.94687,-28.313686,-3.128285,11.191654,26.223164,-30.936514,-10.428356,9.575548,23.06666,-31.015228,0.1588381,8.903046,26.327412,-21.762001,1590.6981398112607,1137.9609267723977,2960.7157389322915,1837.7169871141375,1531.7037740928906,516.5772710521732,0.32881618,0.3376347,0.3417828,0.36427405,0.2917556,0.35127658,0.2130517,0.30161512,0.17145456,0.2729299,0.21090165,0.33610457,0.1936662,0.299088,0.18718156,0.28003088,0.17731899,0.2714046,0.21054095,0.2801452,0.30234414,0.3686957,0.29536298,0.33416733,0.08195439091435185,0.09796232872358823,0.052609045,0.032860495,0.13958646,5.0,22050,0.28164673,0.041647147,unknown,unknown_12_84-121550-0035.flac,volume_0.8,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0035.flac,112
